S.No.,State,City,Category,Alcohol,Hotel Name,Address,Start Date,Expiry Date,Total Rooms,user_id,price
647,Kerala,Kollam,4 Star,With Alcohol,KAVERI INTERNATIONAL,"M.C Road, Inchakkad, Mylom P.O, Kottarakkara,Kollam",19-08-2020,18-08-2025,12,31,8500
648,Kerala,Kollam,4 Star,With Alcohol,Madathil Regency,"PUTHENKULAM P O , PARAVUR , KOLLAM",25-04-2019,24-04-2024,14,31,8500
649,Kerala,Kollam,4 Star,With Alcohol,ROYALKALLADA RESIDENCY,"Kottiyam, Kollam Dist, Kerala ",02-08-2019,01-08-2024,21,31,8500
650,Kerala,Kollam,4 Star,With Alcohol,Emerald Regency,"EAST KALLADA, KOLLAM",11-07-2019,10-07-2024,20,31,8500
651,Kerala,Kottayam,4 Star,With Alcohol,Hotel Arcadia,"Vakathanam P.O.,Njaliakuzhy Jn., Kottayam ",11-12-2018,10-12-2023,22,31,8500
652,Kerala,Kottayam,4 Star,With Alcohol,HOTEL SANYO,"T.B.Road, Kottaym",18-11-2019,17-11-2024,37,31,8500
653,Kerala,Kottayam,4 Star,With Alcohol,Hotel Sears Private Limited,"KURUVILANGAD.P.O, KOTTAYAM ",06-08-2019,05-08-2024,10,31,8500
654,Kerala,Kottayam,4 Star,With Alcohol,SAKTHI TOURIST HOME,"M C Road, Nagampadam, Kottayam",24-07-2019,23-07-2024,11,31,8500
655,Kerala,Kottayam,4 Star,With Alcohol,Windsor Castle,"BAKER JUNCTION, KOTTAYAM",11-10-2019,10-10-2024,23,31,8500
656,Kerala,Kottayam,4 Star,With Alcohol,Zodiac Heritage,"(A Unit of St.Mary's Hotels Pvt Ltd), M.C Road, Kodimatha,Kottayam-District, Kerala-State,Pin- 686013",22-02-2022,21-02-2027,56,31,8500
657,Kerala,Kottayam,4 Star,With Alcohol,Taj Kumarakom Resort and Spa,"Companykada Road, Mundakayam",24-07-2019,23-07-2024,10,31,8500
658,Kerala,Kumarakom,4 Star,With Alcohol,HOTEL DEVALOKAM,"Kavanattinkara, Kumarakom, Kottayam Kumarakom",15-03-2022,14-03-2027,28,31,8500
659,Kerala,Malappuram,4 Star,With Alcohol,MALABAR HERITAGE [KMA Resorts Pvt Ltd],"Ponani Road,Edappal-Post,Malappuram-Distict,Kerala-State",22-09-2021,21-09-2026,12,31,8500
660,Kerala,Malappuram,4 Star,With Alcohol,NIRMALLYAM RESIDENCY HOTELS PRIVATE LIMITED,"Building No,34- 216,217,218. 4Th Stage By Pass, Manjeri",22-09-2021,21-09-2026,18,31,8500
661,Kerala,Malappuram,4 Star,With Alcohol,Hotel Central Fort,"CHANGARAMKULAM, P.O.ALAMKODE, MALAPPURAM DISTRICT",25-04-2019,24-04-2024,21,31,8500
662,Kerala,Muvattupuzha,4 Star,With Alcohol,HOTEL KABANI INTERNATIONAL,"Green Seven Hotels Private Limited,Vazhakulam(Post),Muvattupuzha.Ernakulam(Dist.).",05-04-2019,04-04-2024,10,31,8500
663,Kerala,Muvattupuzha,4 Star,With Alcohol,HOTEL NARENDRA CENTRAL,"Near Private Bus Stand, Thodupuzha Road, Muvattupuzha, Ernakulam Dist,",22-02-2022,21-02-2027,13,31,8500
664,Kerala,Muvattupuzha,4 Star,With Alcohol,Armani Residency,"HOTEL NARENDRA CENTRAL, NEAR KSRTC BUS STATION, M C ROAD, MOOVATTUPUZHA 686661",17-07-2018,16-07-2023,10,31,8500
665,Kerala,Palai,4 Star,With Alcohol,MAREENA TOURIST HOME,"Ramapuram, Pala, Kottayam",20-03-2019,19-03-2024,12,31,8500
666,Kerala,Palai,4 Star,With Alcohol,Aarya Palace,"Erattupetta, Kottayam (DT),Kerala ",11-02-2019,10-02-2024,11,31,8500
667,Kerala,Perumbavoor,4 Star,With Alcohol,JAIRAJ LODGE,"M.C.Road, Pulluvazhy ,Perumbavoor,Ernakulam Dist.",02-12-2019,01-12-2024,16,31,8500
668,Kerala,Perumbavoor,4 Star,With Alcohol,HOTEL CLASSIC AVENUE,"Perumbavoor P O, Ernakulam ",08-03-2020,07-03-2025,10,31,8500
669,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL DOUBLOON,"HOTEL CLASSIC AVENUE, T.C 25-1744(1), MANJALIKULAM ROAD, THAMPANOOR, THIRUVANATHAPURAM -695001",11-02-2021,10-02-2026,60,31,8500
670,Kerala,Thiruvananthapuram,4 Star,With Alcohol,Hotel Karthika Residency ,"KALLAMBALAM, TRIVANDRUM",29-12-2020,28-12-2025,29,31,8500
671,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL LIBRA,"Karette, Vamanapuram P O , Thiruvanthapuram, Kerala, Pin - 695606",29-12-2020,28-12-2025,12,31,8500
672,Kerala,Thiruvananthapuram,4 Star,With Alcohol,Hotel Maurya Rajadhani,"PAZHAYA ROAD, MEDICAL COLLEGE .P.O, TRIVANDRUM Thiruvananthapuram",22-12-2020,21-12-2025,22,31,8500
673,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL NEW INDRAPRASTHA,"GH Road, Statue, Trivandrum",18-09-2018,17-09-2023,39,31,8500
674,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL ROHINI INTERNATIONAL,"KILIMANOOR PO, THIRUVANANTHAPURAM",28-08-2020,27-08-2025,22,31,8500
675,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL SAVITHRI,"HOTEL ROHINI INTERNATIONAL, VITHURA P.O., ",28-12-2018,27-12-2023,11,31,8500
676,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL SOORYA,"CHIRAYINKEEZHU ROAD , ATTINGAL, KERALA",30-07-2019,29-07-2024,15,31,8500
677,Kerala,Thiruvananthapuram,4 Star,With Alcohol,HOTEL SREEPADMANABHA,"PALACE ROAD, ATTINGAL, TRIVANDRUM",29-12-2020,28-12-2025,11,31,8500
678,Kerala,Thiruvananthapuram,4 Star,With Alcohol,SP GRAND DAYS,"BALARAMAPURAM, TRIVANDRUM",06-08-2019,05-08-2024,18,31,8500
679,Kerala,Thiruvananthapuram,4 Star,With Alcohol,SREEVALSAM RESIDENCY ,"PANAVILA JUNCTION, THYCAUD P O, THIRUVANANTHAPURAM",23-09-2020,22-09-2025,73,31,8500
680,Kerala,Thiruvananthapuram,4 Star,With Alcohol,SURENDRA TRIDENT HOTEL,"M C ROAD,VEMBAYAM ,TRIVANDRUM",14-09-2020,13-09-2025,17,31,8500
681,Kerala,Thiruvananthapuram,4 Star,With Alcohol,THE RESIDENCY TOWER,"VATTIYOORKAVU, TRIVANDRUM - 695013",23-06-2022,22-06-2027,11,31,8500
682,Kerala,Thiruvananthapuram,4 Star,With Alcohol,VAKKOM PALAZZO,"PRESS ROAD, TRIVANDRUM",16-09-2020,15-09-2025,48,31,8500
683,Kerala,Thiruvananthapuram,4 Star,With Alcohol,WINDSOR RAJADHANI,"Hotel Vakkom Palazzo VP221A, Panayil Kadavu Road, Vakkom P.O, Chiranyinkeezhu Taluk, Thiruvananthapuram. Pin: 695308 ",02-01-2019,01-01-2024,24,31,8500
684,Kerala,Thiruvananthapuram,4 Star,With Alcohol,ATHIRAPPILLY RESIDENCY HOTELS INDIA PRIVATE LIMITED,"(A UNIT OF RAJADHANI HOTELS PVT. LTD), T.C.No.5-2396(1, 2 & 3), Toll Junction, Kawdiar, Thiruvananthapuram - 695003",02-12-2019,01-12-2024,52,31,8500
685,Kerala,Thrissur,4 Star,With Alcohol,Chand V Regency,"Athirappilly Road, Pariyaram PO, Chalakudy,",30-07-2019,29-07-2024,20,31,8500
686,Kerala,Thrissur,4 Star,With Alcohol,CHERUTHURUTHY ECO GARDENS,"Kaipamangalam,Thrissur",12-12-2019,11-12-2024,17,31,8500
687,Kerala,Thrissur,4 Star,With Alcohol,Hotel Anupama Legacy,"A UNIT OF PEPCO RESORTS PRIVATE LIMITED, CHERUTHURUTHY.P.O, THRISSUR ",30-03-2020,29-03-2025,47,31,8500
688,Kerala,Thrissur,4 Star,With Alcohol,HOTEL LUCIYA PALACE,"Main Road, Mala, Thrissur Dist, Thrissur",31-07-2019,30-07-2024,10,31,8500
689,Kerala,Thrissur,4 Star,With Alcohol,Mamatha Motels,"A Unit of Kanichais Enterprises, Marrar Road, Thrissur District â€“ 680 001 ",08-04-2020,07-04-2025,32,31,8500
690,Kerala,Thrissur,4 Star,With Alcohol,Niya Regency,"Kechery-Post, Thrissur-Dist,Kerala",08-03-2020,07-03-2025,11,31,8500
691,Kerala,Thrissur,4 Star,With Alcohol,Hotel Manasasaras,"Kanjani Road, Chettupuzha .P.O Olarikkara ",23-08-2021,22-08-2026,20,31,8500
692,Kerala,Wayanad,4 Star,With Alcohol,Courtyard By Marriott Mumbai International Airport ( Unit of Kanakia Hotels And Resorts Pvt Ltd. ) ,"Thalassery Road, Mananthavady, Wayand",12-01-2019,11-01-2024,12,31,8500
693,Maharashtra,Mumbai,4 Star,With Alcohol,Fariyas Hotel Mumbai,"Courtyard By Marriott Mumbai International Airport ,CTS NO 215, Andheri Kurla Road, Andheri ( E), Mumbai Mumbai Mumbai Mumbai",07-12-2022,06-12-2027,299,31,8500
694,Maharashtra,Mumbai,4 Star,With Alcohol,Hotel Kohinoor Continental,"25, Off Arthur Bunder Road, Colaba",22-01-2020,21-01-2025,93,31,8500
695,Maharashtra,Mumbai,4 Star,With Alcohol,HOTEL SAHIL PVT. LTD.,"J B Nagar, Andheri Kurla Road, Andheri East, Mumbai ",10-12-2018,09-12-2023,137,31,8500
696,Maharashtra,Mumbai,4 Star,With Alcohol,HOTEL TRANSIT PVT. LTD. (T24 RESIDENCY),"292, J. B. BEHRAM MARG, MUMBAI CENTRAL, ",17-12-2018,16-12-2023,88,31,8500
697,Maharashtra,Mumbai,4 Star,With Alcohol,Peninusla Grand Hotel,"CHURCH ROAD, NEAR AIRPORT ROAD METRO STATION, MAROL, ANDHERI EAST, MUMBAI -400059",22-02-2022,21-02-2027,55,31,8500
698,Maharashtra,Mumbai,4 Star,With Alcohol,Ramee Guestline Hotel,"Sakinaka Junction, Lokmanya Tilak Nagar, Andheri East, Mumbai, Maharashtra ",10-04-2019,09-04-2024,81,31,8500
699,Maharashtra,Mumbai,4 Star,With Alcohol,Ramee Guestline Hotel,"Plot No.3, Kohinoor Road, Dadar (East), Mumbai - 400014",02-08-2019,01-08-2024,58,31,8500
700,Maharashtra,Mumbai,4 Star,With Alcohol,THE SHALIMAR HOTEL,"462,A.b Nair Road, Juhu",19-08-2019,18-08-2024,89,31,8500
701,Maharashtra,Mumbai,4 Star,With Alcohol,"Trident, Bandra Kurla","AUGUST KRANTI MARG, KEMPS CORNER, MUMBAI-400036",07-12-2022,06-12-2027,60,31,8500
702,Maharashtra,Mumbai,4 Star,With Alcohol,COURTYARD MARRIOTT,"C-56, 'G' Block, Bandra Kurla Complex, Mumbai ",27-07-2020,26-07-2025,436,31,8500
703,Maharashtra,Nashik,4 Star,With Alcohol,Apeejay Surrendra Park Hotels Limited,"S.NO. 514A1+21TO191, PLOT NO. 1+2+5+6+7+8+9, NEAR WOCKHARDT HOSPITAL, MUMBAI NAK, MUMBAI AGRA HIGHWAY, VILLAGE NASHIK, TALUKA & DIST. NASHIK 422011",17-11-2022,16-11-2027,113,31,8500
704,Maharashtra,Navi Mumbai,4 Star,With Alcohol,"Ramada Navi Mumbai,Saikripa Foods Services Pvt.Ltd","Plot No. 1, Sector 10, CBD Belapur, Navi Mumbai 400614",15-05-2019,14-05-2024,80,31,8500
705,Maharashtra,Navi Mumbai,4 Star,With Alcohol,HOTEL SHAKTI CONTINENTAL,"156-Milienium Business Park, MIDC, Sector-2 Mahape , Navi Mumbai-400710 Navi Mumbai",14-12-2018,13-12-2023,99,31,8500
706,Odisha,Angul,4 Star,With Alcohol,Empires,"6TH LANE, AMALAPADA, HANUMAN BAZAR, ANGUL, ODISHA - 759122",15-03-2022,14-03-2027,84,31,8500
707,Odisha,Bhubaneswar*,4 Star,With Alcohol,Pal Heights,"5 B, Saheed Nagar, Bhubaneswar.",26-09-2020,25-09-2025,58,31,8500
708,Odisha,Bhubaneswar*,4 Star,With Alcohol,The New Marrion,"Pal Heights,pl:J7, Jayadev Vihar, Bhubaneswar:751013,Odisha ",29-11-2018,28-11-2023,74,31,8500
709,Odisha,Bhubaneswar*,4 Star,With Alcohol,THE PALM COURT ,6 Janpath,05-03-2019,04-03-2024,53,31,8500
710,Punjab,Ludhiana,4 Star,With Alcohol,Sawai Vilas (A unit of The footprints ranthambhore),"(A UNIT OF KHANNA INFRA BUILD PVT. LTD.) 20001 A SUKHDEV NAGAR, FEROZEPUR ROAD, ",14-12-2021,13-12-2026,41,31,8500
711,Rajasthan,Sawai Madhopur,4 Star,With Alcohol,Hotel Courtyard By Marriott,"Sawai Vilas,Khasra Number 4581,4582,4587,4589,Village Khilchipur,tehsil Sawai Madhopur-322001,Rajasthan",11-01-2023,10-01-2028,60,31,8500
712,Tamil Nadu,chennai,4 Star,With Alcohol,EHOTEl,"564,Anna Salai,Teynampet,Chennai-600018 chennai",26-05-2022,25-05-2027,242,32,8500
713,Tamil Nadu,Chennai*,4 Star,With Alcohol,Gokulam Park Sabari,"49&50 Whites Road, Royapettah",08-04-2021,07-04-2026,44,32,8500
714,Tamil Nadu,Chennai*,4 Star,With Alcohol,MERCURE CHENNAI SRIPERUMBUDUR,"33, IT Expressway, Rajiv Gandhi Salai (OMR), Navalur",11-09-2018,10-09-2023,85,32,8500
715,Tamil Nadu,Chennai*,4 Star,With Alcohol,Novotel Chennai Chamiers Road,"CP-8, SIPCOT Inductrial Park, Oragadam, Sriperumbudur, Chennai-602105, Tamil Nadu",08-03-2020,07-03-2025,93,32,8500
716,Tamil Nadu,Chennai*,4 Star,With Alcohol,"The Raintree, Anna Salai (A Unit of Ceebros Hotels Pvt. Ltd.)","No.11, Chamiers Road, Nandanam, Chennai",15-06-2021,14-06-2026,110,32,8500
717,Tamil Nadu,Chennai*,4 Star,With Alcohol,REGENTA CENTRAL RS,"No: 636, Anna Salai, Teynampet, Chennai - 600035.",07-12-2022,06-12-2027,230,32,8500
718,Tamil Nadu,Kancheepuram,4 Star,With Alcohol,COURTYARD BY MARRIOTT,"No. 13-1A, The Marina Mall, OMR Road, Near Navalur Tollgate, Egattur, Chengelpet-603103",07-01-2022,06-01-2027,120,32,8500
719,Tamil Nadu,Madurai,4 Star,With Alcohol,RADISSON SALEM (A unit of VETRIVEL EXPLOSIVES PRIVATE LIMITED-HOTEL DIVISION),"(A Unit of 'Sangu Chakra Hotels Pvt. Ltd), No.168,Alagar Kovil Road, Next to Circuit House",07-12-2022,06-12-2027,82,32,8500
720,Tamil Nadu,Salem,4 Star,With Alcohol,SRM HOTEL Pv Ltd ,"176, KENNEDY NAGAR, SALEM-636 005 Salem",12-07-2018,11-07-2023,127,32,8500
721,Tamil Nadu,Trichy,4 Star,With Alcohol,Duet India Hotels (Hyderabad) Private Limited,"Race Course Road , Khajamalai, Trichy ",19-02-2019,18-02-2024,110,32,8500
722,Telangana,Gachibowli,4 Star,With Alcohol,Mercure Hyderabad KCP,Road No. 2 | Financial District | Gachibowli Hyderabad | Telangana 500032 | India T +914045416699 Gachibowli,07-12-2022,06-12-2027,232,32,8500
723,Telangana,HYDERABAD,4 Star,With Alcohol,Sitara,"6-3-551, Banjara Hills Main Rd, Somajiguda, Hyderabad, Telangana 500082 HYDERABAD",31-12-2021,30-12-2026,128,32,8500
724,Telangana,Hyderabad,4 Star,With Alcohol,The Golkonda Hotel,"Hotel Sitara, Ramojii Film City, Anajpur, RR District - 501512",15-07-2022,14-07-2027,171,32,8500
725,Telangana,Hyderabad,4 Star,With Alcohol,Fairfield By Marriott Hotel,"The Golkonda Hyderabad Banjara Hills, Masab Tank, Hyderabad â€“ 500 028 Telangana, India Email : infothegolkondahotel.com Telephone : 91-40-66110101 Fax : 91-40-66110102 Toll Free : 1800 425 0202 Delhi Sales Office : 9133330344 Email : delhithegolkondahotel.com",01-04-2022,31-03-2027,141,32,8500
726,Uttar Pradesh,Lucknow*,4 Star,With Alcohol,FAIRFIELD BY MARRIOTT LUCKNOW,"Gemini Continental Pvt. Ltd. (Unit 2), Vibhuti Khand, Gomti Nagar, Opp Indira Gandhi Pratishthan, Lucknow, Uttar Pradesh",15-10-2018,14-10-2023,222,32,8500
727,Uttar Pradesh,Lucknow*,4 Star,With Alcohol,"FORTUNE INN GRAZIA, unit of ANGEL BABY PRODUCTS PVT. LTD.","FAIRFIELD BY MARRIOTT LUCKNOW OPP. INDIRA GANDHI PRATISTHAN, VIBHUTI KHAND, GOMTI NAGAR",15-10-2018,14-10-2023,222,32,8500
728,Uttar Pradesh,Noida,4 Star,With Alcohol,THE GRAND ARC HOTEL (UNIT OF SHRI BALAJI HOSPITALITY),"Plot No. 1A, Block I, Sector 27, Noida - 201301, Uttar Pradesh, India, NOIDA, Uttar Pradesh - 201301, India",07-01-2022,06-01-2027,42,32,8500
729,Uttar Pradesh,Shahjahanpur,4 Star,With Alcohol,Aahana The Corbett Wilderness (Unit of Corbett Nature Reserve),"SH-29 , NAVADA INDERPUR , SHAHJAHANPUR , UTTAR PRADESH 242226",14-12-2021,13-12-2026,61,32,8500
730,Uttarakhand,Ramnagar,4 Star,With Alcohol,FAME HOTELS PVT LTD,"Village Sawaldey West , Ramnagar , Nainital , Uttrakhand-244715 ",30-03-2022,29-03-2027,46,32,8500
731,West Bengal,Baharampur,4 Star,With Alcohol,AAURIS-UNIT OF MODERN INNS PRIVATE LIMITED,"24A7 KAILKA PUR ROAD, SHILPO TALUK,",22-09-2021,21-09-2026,52,32,8500
732,West Bengal,Kolkata,4 Star,With Alcohol,ALTAIR(A UNIT OF AMBUJA REALTY DEVELOPMENT LTD),"4 ROBINSON STREET, KOLKATA 700017",09-09-2022,08-09-2027,56,32,8500
733,West Bengal,Kolkata,4 Star,With Alcohol,Hotel Monotel,"ECOCENTRE, GROUND FLOOR LOBBY, 19TH, 20TH AND 21ST FLOOR, EM-4, EM BLOCK, SECTOR-V, SALT LAKE",25-04-2019,24-04-2024,23,32,8500
734,West Bengal,Kolkata,4 Star,With Alcohol,HOTEL O2 OXYGEN,"DM-2, Sector-V, Salt Lake, Beside Gate No. 4 of Wipro ",30-12-2019,29-12-2024,109,32,8500
735,West Bengal,Kolkata,4 Star,With Alcohol,HOTEL O2 OXYGEN,641 MONDALGANTHI RAMAKRISHNAPALLY VIP ROAD KAIKHALI KOPLKATA 700052,18-02-2020,17-02-2025,109,32,8500
736,West Bengal,Kolkata,4 Star,With Alcohol,New Kenilworth Hotel Pvt. Ltd.,"641 MONDOL GANTHI RAMAKRISHNAPALLY , VIP ROAD , KAIKHALI, KOLKATA 700 052",18-02-2020,17-02-2025,109,32,8500
737,West Bengal,Kolkata,4 Star,With Alcohol,"THE ASTOR, KOLKATA","1&2, Little Russel Street",29-01-2021,28-01-2026,101,32,8500
738,West Bengal,Kolkata,4 Star,With Alcohol,THE SONNET,"15, SHAKESPEARE SARANI, ",25-07-2022,24-07-2027,33,32,8500
739,West Bengal,Kolkata,4 Star,With Alcohol,HOTEL AKASH SAROVAR,"BLOCK DD, PLOT NO-8, SECTOR-1, SALT LAKE, KOLKATA - 700 064.",02-09-2019,01-09-2024,64,32,8500
740,West Bengal,Purulia,4 Star,With Alcohol,HOTEL AQUAGREEN A UNIT OF SOUTHERNS HOLDINGS AND INVESTMENTS CHENNAI PRIVATE LIMITED,"East Lake Road, Near Surya Mandir, Purulia",17-09-2020,16-09-2025,34,32,8500
741,Andaman And Nicobar,Port Blair*,4 Star,Without Alcohol,PALM BEACH HOTEL,"KEYS SELECT HOTEL AQUAGREEN,OPPOSITE TO AIRPORT EXIT GATE, LAMBA LINE,JUNGLI GHAT. Port Blair*",18-09-2018,17-09-2023,48,32,8500
742,Andhra Pradesh,Visakhapatnam,4 Star,Without Alcohol,Ariena - The Boutique Hotel,D-NO- 6-24-3 BEACH ROAD VISHAKAPATNAM,07-12-2022,06-12-2027,74,32,8500
743,Chhattisgarh,Raipur*,4 Star,Without Alcohol,HOtel Vennington Court,"608-3, Opp Oswal Petrol Pump, VIP Square, ",22-12-2020,21-12-2025,50,32,8500
744,Chhattisgarh,Raipur*,4 Star,Without Alcohol,Svelte Hotel And Personal Suites,"Fafadih Chowk, Beside RAheja Tower, Raipur",29-11-2018,28-11-2023,57,32,8500
745,Delhi,Delhi,4 Star,Without Alcohol,Crowne Plaza New Delhi Rohini,"A-3, District Center, Select Citywalk, Saket",23-07-2019,22-07-2024,97,32,8500
746,Delhi,New Delhi,4 Star,Without Alcohol,BINORI HOTEL PVT LTD,CROWNE PLAZA NEW DELHI ROHINI TWIN DISTRICT CENTRE SECTOR-10 ROHINI NEW DELHI-110085,08-03-2020,07-03-2025,183,32,8500
747,Gujarat,Ahmedabad,4 Star,Without Alcohol,Gulmohar Greens - Golf Country Club Limited,"22.1.B. NEAR MUKTIDHAM,THALTEJ CROSS ROAD,S.G.HIGHWAY,AHMADABAD",22-09-2021,21-09-2026,69,32,8500
748,Gujarat,Ahmedabad,4 Star,Without Alcohol,hotel kristar llp,"Gulmohar Greens - Golf & Country Club Limited - next to ""Gokul-Vrindavan"", off Sarkhej - Sanand Highway, Village: Kolat, Taluka: Sanand, District: Ahmedabad",09-09-2022,08-09-2027,54,32,8500
749,Gujarat,Ahmedabad,4 Star,Without Alcohol,HOTEL RAMADA UNIT OF HOTEL SANKALP RECREATION PVT. LTD ,plot no 233 opp sunvilla zydus hebadpur crossing thaltej ahmedabad gujarat india ,07-12-2022,06-12-2027,20,32,8500
750,Gujarat,Ahmedabad,4 Star,Without Alcohol,HOTEL SILVER CLOUD,"SURVEY NO.948,CORPORATE ROAD,PRAHLADNAGAR,OFF S.G HIGHWAY,AHMEDABAD-380015 ",06-07-2020,05-07-2025,90,32,8500
751,Gujarat,Ahmedabad,4 Star,Without Alcohol,The Metropole Hotel,"HOTEL SILVER CLOUD, FP NO 726 & 727, OPP. GANDHI ASHRAM AND DANDI BRIDGE, WADAJ, AHMEDABAD",09-09-2022,08-09-2027,73,32,8500
752,Gujarat,Ahmedabad,4 Star,Without Alcohol,"The Fern Royal Farm Resort, Unit of Real Lifespace LLP",R.T.O. Circle. Subhash Bridge. Ahmedabad.,30-03-2020,29-03-2025,70,32,8500
753,Gujarat,Anjar,4 Star,Without Alcohol,"Lemon Tree Premier, Dwarka","Plot No.66, Royal Riviera Farm, Survey No.258, Anjar Bhuj Highway, Opp. Shreeji Petrol Pump",15-06-2021,14-06-2026,38,32,8500
754,Gujarat,Dwarka,4 Star,Without Alcohol,VITS Devbhumi Hotel,"""Varun Enterprise"" Nageshwar Rd, near Iskon Gate, Dwarka, Gujarat 361335",07-01-2022,06-01-2027,109,32,8500
755,Gujarat,Dwarka,4 Star,Without Alcohol,Radisson Hotel Kandla,"Okha State Highway, Near Ravla Lake, Opposite Post Office",30-03-2020,29-03-2025,57,32,8500
756,Gujarat,Gandhidham,4 Star,Without Alcohol,Ramada by Wyndham(A Unit of BDH Hotel And Resort),"A Unit of RAJVEE RESORTS AND HOTELS PVT.LTD) S.NO.681, OPP: RAMBAGH WATER TANK, NR. RLY CROSSING, GALPADAR, GANDHIDHAM (KUTCH) PIN-370201",29-12-2020,28-12-2025,115,32,8500
757,Gujarat,Gandhidham,4 Star,Without Alcohol,NARAYANI HEIGHTS,"Survey No.496-P-35, Shinay Gandhidham",20-01-2021,19-01-2026,56,32,8500
758,Gujarat,Gandhinagar,4 Star,Without Alcohol,HOTEL FORTUNE PALACE,"NR.APOLLO HOSPITAL,AHMEDABAD-GANDHINAGAR ROAD,BHAT, AHMEDABAD-GANDHINAGAR.",09-03-2021,08-03-2026,111,32,8500
759,Gujarat,Jamnagar,4 Star,Without Alcohol,HOTEL SHREEJI,"DIGJAM CIRCLE, AIRPORT ROAD, JAMNAGAR",01-04-2022,31-03-2027,45,32,8500
760,Gujarat,Jamnagar,4 Star,Without Alcohol,Lords Inn A Unit of Tulsi Enterprise,"HOTEL SHREEJI, KRISHNARAJ BUILDCON, NEAR AMBAR CROSS ROAD, INDIRA GANDHI MARG, JAMNAGAR-361001",06-12-2021,05-12-2026,60,32,8500
761,Gujarat,Jamnagar,4 Star,Without Alcohol,"The Fern Residency, Unit of JCR Cinema Private Limited","Revenue Survey No.177, Plot No-3, Jamnagar Khambhaliya Highway, Moti Khavdi, Jamnagar",14-12-2021,13-12-2026,58,32,8500
762,Gujarat,Jamnagar,4 Star,Without Alcohol,BELLEVUE SAROVAR PORTICO,"Survey No. 612, Theba Chokdi, Jamnagar Dwarka Bypass Road",24-08-2022,23-08-2027,49,32,8500
763,Gujarat,Junagadh,4 Star,Without Alcohol,Sardar Sarovar Resort,"BELLEVUE SAROVAR PORTICO, RAILWAY STATION ROAD, JUNAGADH, GUJARAT - 362001, LANDMARK - NEAR JUNAGADH RAILWAY STATION. ",01-09-2020,31-08-2025,81,32,8500
764,Gujarat,Kevadiya,4 Star,Without Alcohol,"The Fern Residency, Morbi","Plot 26-32, Opp Kevadiya Railway Station",20-04-2022,19-04-2027,169,32,8500
765,Gujarat,Morvi,4 Star,Without Alcohol,REGENTA CENTRAL HARSHA,"Pacific Business Park, 8-A, Kandla National Highway, Mahendranagar, Morbi",16-03-2021,15-03-2026,51,32,8500
766,Gujarat,Pardi,4 Star,Without Alcohol,THE FERN RESIDENCY ,"Harsha Multiservices Pvt Ltd. S.No.292, Paiki 11, Plot no.3, Opposite Raymond Factory, National Highway 48, Village Khadki, Taluka Pardi, District Valsad-396185, State Gujarat.",22-12-2020,21-12-2025,57,32,8500
767,Gujarat,Rajkot,4 Star,Without Alcohol,Hotel Express Towers,DELUXE CINEMA CHOWK KUWADAVA ROAD ,18-02-2020,17-02-2025,69,32,8500
768,Gujarat,Vadodara,4 Star,Without Alcohol,"Tara Suns, Unit of Shree Ram Krupa Enterprise",Express Hotels Pvt Ltd RC Dutt Rpad ,25-01-2022,24-01-2027,65,32,8500
769,Gujarat,Vadodara,4 Star,Without Alcohol,The Holiday Resorts,"Behind Yash Complex, Besides Sonal Park, GERI Road, Gotri",07-01-2022,06-01-2027,22,32,8500
770,Gujarat,Veraval,4 Star,Without Alcohol,CAMELOT HOTEL,"National Highway no. 8 D, Somnath Bypass Road, Prabhas Patan(Veraval)",17-09-2020,16-09-2025,59,32,8500
771,Kerala,Alappuzha,4 Star,Without Alcohol,HOTEL BONANZA,"NH 47 (NH 66) Pathirapally PO, Alappuzha",20-12-2018,19-12-2023,24,32,8500
772,Kerala,alleppey,4 Star,Without Alcohol,Hotel Pearl Palace,"NH 66,MAIN ROAD,PARAVOOR JUNCTION,ALAPPUZHA",28-12-2018,27-12-2023,26,32,8500
773,Kerala,Attingal,4 Star,Without Alcohol,Hotel Emperor ( A Unit of Adivaram Leisure Hotels LLP ),"Royal Tower, Mamom, Kizhuvilam (Post), Attingal, Trivandrum",27-09-2022,26-09-2027,11,32,8500
774,Kerala,Calicut,4 Star,Without Alcohol,Hotel Sree Ram ( A Unit of Murugeshwara Ventures LLP),"Ambayathode, Thamarassery, Kozhikode",13-12-2019,12-12-2024,10,32,8500
775,Kerala,Calicut,4 Star,Without Alcohol,Vascodagama Beach Resort,"B.P BUILDING, P.C. JUNCTION, MUKKAM, KOZHIKODE - DIST ",22-09-2021,21-09-2026,11,32,8500
776,Kerala,Calicut,4 Star,Without Alcohol,NEW YORK SQUARE,"Chemmanchery Village, Kappad p o, Calicut",15-03-2022,14-03-2027,49,32,8500
777,Kerala,Changanassery,4 Star,Without Alcohol,HOTEL ABAAM PEARL,"KOTTAMURI, TRIKODITHANAM, CHANGANACHERRY, KOTTAYAM",07-01-2022,06-01-2027,11,32,8500
